trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1682,False,"{'a': 0.75, 'e': 0.18584513472466624}",30,19,7.99084178793526,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1683,False,"{'a': 0.75, 'e': 0.18565928958994157}",25,3,20.498332600066856,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
1684,False,"{'a': 0.75, 'e': 0.18547363030035163}",20,14,11.271913622001792,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1685,False,"{'a': 0.75, 'e': 0.18528815667005127}",25,16,8.874237909895543,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
1686,False,"{'a': 0.75, 'e': 0.18510286851338123}",20,15,-30.060344732958924,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 1}",1
1687,False,"{'a': 0.75, 'e': 0.18491776564486784}",25,17,11.915119679141192,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
1688,False,"{'a': 0.75, 'e': 0.18473284787922298}",30,19,-6.512339160199433,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 0}",1
1689,False,"{'a': 0.75, 'e': 0.18454811503134375}",20,11,15.353605156636217,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1690,False,"{'a': 0.75, 'e': 0.18436356691631242}",20,6,0.8110550170898423,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
1691,False,"{'a': 0.75, 'e': 0.1841792033493961}",25,17,18.936300740649756,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1692,False,"{'a': 0.75, 'e': 0.1839950241460467}",25,0,-6.419592859582295,"{0: 23, 1: 1, 2: 0, 3: 0, 4: 1}",0
1693,False,"{'a': 0.75, 'e': 0.18381102912190067}",20,13,13.225819892803411,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1694,False,"{'a': 0.75, 'e': 0.18362721809277877}",30,22,13.095567524962275,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1695,False,"{'a': 0.75, 'e': 0.18344359087468598}",20,0,30.925910092061738,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1696,False,"{'a': 0.75, 'e': 0.1832601472838113}",20,14,-2.229215301888906,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
1697,False,"{'a': 0.75, 'e': 0.18307688713652748}",25,13,16.765625845473007,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1698,False,"{'a': 0.75, 'e': 0.18289381024939094}",25,18,14.60660950330972,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1699,False,"{'a': 0.75, 'e': 0.18271091643914156}",25,11,12.312964481405075,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1700,False,"{'a': 0.75, 'e': 0.1825282055227024}",25,9,7.742594552456059,"{0: 15, 1: 0, 2: 0, 3: 1, 4: 0}",1
1701,False,"{'a': 0.75, 'e': 0.1823456773171797}",20,8,12.684130237339618,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
1702,False,"{'a': 0.75, 'e': 0.18216333163986254}",25,11,-32.38745484187403,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 1}",1
1703,False,"{'a': 0.75, 'e': 0.18198116830822267}",20,1,14.219243360951253,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
1704,False,"{'a': 0.75, 'e': 0.18179918713991444}",20,13,12.155742572197225,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1705,False,"{'a': 0.75, 'e': 0.18161738795277454}",25,5,33.64298854664528,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
