trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
782,False,"{'a': 0.75, 'e': 0.45731115251952925}",20,7,25.923349269002365,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
783,False,"{'a': 0.75, 'e': 0.45685384136700974}",25,3,14.914568430855672,"{0: 20, 1: 1, 2: 1, 3: 0, 4: 0}",1
784,False,"{'a': 0.75, 'e': 0.45639698752564273}",20,12,5.375868271989221,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
785,False,"{'a': 0.75, 'e': 0.4559405905381171}",25,3,-80.37912315765001,"{0: 14, 1: 2, 2: 5, 3: 0, 4: 1}",1
786,False,"{'a': 0.75, 'e': 0.4554846499475789}",25,9,5.229894279172896,"{0: 14, 1: 1, 2: 1, 3: 0, 4: 0}",1
787,False,"{'a': 0.75, 'e': 0.4550291652976314}",30,4,-88.15441911330824,"{0: 20, 1: 1, 2: 3, 3: 0, 4: 2}",1
788,False,"{'a': 0.75, 'e': 0.4545741361323337}",30,8,-67.12556312040331,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 2}",1
789,False,"{'a': 0.75, 'e': 0.4541195619962014}",20,10,17.04730467929427,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
790,False,"{'a': 0.75, 'e': 0.4536654424342052}",25,9,-34.524416868628755,"{0: 13, 1: 1, 2: 1, 3: 0, 4: 1}",1
791,False,"{'a': 0.75, 'e': 0.453211776991771}",25,5,15.318518692937783,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",1
792,False,"{'a': 0.75, 'e': 0.45275856521477925}",25,0,-63.532811417812326,"{0: 19, 1: 2, 2: 3, 3: 0, 4: 1}",0
793,False,"{'a': 0.75, 'e': 0.45230580664956443}",30,11,-55.22914299750819,"{0: 15, 1: 1, 2: 1, 3: 1, 4: 1}",1
794,False,"{'a': 0.75, 'e': 0.45185350084291487}",20,4,-10.599979411310834,"{0: 13, 1: 0, 2: 3, 3: 0, 4: 0}",1
795,False,"{'a': 0.75, 'e': 0.45140164734207194}",30,14,-25.384919257721045,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 1}",1
796,False,"{'a': 0.75, 'e': 0.4509502456947299}",25,0,-4.785167904238301,"{0: 21, 1: 1, 2: 3, 3: 0, 4: 0}",0
797,False,"{'a': 0.75, 'e': 0.45049929544903516}",30,0,-46.50514039809538,"{0: 25, 1: 1, 2: 3, 3: 0, 4: 1}",0
798,False,"{'a': 0.75, 'e': 0.4500487961535861}",20,0,-56.31229301076047,"{0: 16, 1: 0, 2: 2, 3: 1, 4: 1}",0
799,False,"{'a': 0.75, 'e': 0.44959874735743255}",35,0,-109.86445012017161,"{0: 27, 1: 3, 2: 1, 3: 2, 4: 2}",0
800,False,"{'a': 0.75, 'e': 0.4491491486100751}",25,8,5.050711603996226,"{0: 16, 1: 0, 2: 0, 3: 1, 4: 0}",1
801,False,"{'a': 0.75, 'e': 0.44869999946146505}",25,0,-23.577045355291624,"{0: 19, 1: 2, 2: 4, 3: 0, 4: 0}",0
802,False,"{'a': 0.75, 'e': 0.44825129946200354}",20,6,-11.960049638863916,"{0: 12, 1: 0, 2: 1, 3: 1, 4: 0}",1
803,False,"{'a': 0.75, 'e': 0.4478030481625416}",25,14,8.109995644638529,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
804,False,"{'a': 0.75, 'e': 0.447355245114379}",35,0,-102.93447510778124,"{0: 27, 1: 1, 2: 5, 3: 0, 4: 2}",0
805,False,"{'a': 0.75, 'e': 0.44690788986926466}",20,7,-57.25487125338653,"{0: 9, 1: 0, 2: 3, 3: 0, 4: 1}",1
806,False,"{'a': 0.75, 'e': 0.4464609819793954}",20,4,-81.18370931440786,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 2}",1
807,False,"{'a': 0.75, 'e': 0.44601452099741595}",20,10,-10.635964567035835,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
808,False,"{'a': 0.75, 'e': 0.44556850647641855}",25,12,-32.845835522711745,"{0: 9, 1: 0, 2: 3, 3: 1, 4: 0}",1
809,False,"{'a': 0.75, 'e': 0.4451229379699421}",25,15,1.703422301098685,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
810,False,"{'a': 0.75, 'e': 0.4446778150319722}",20,16,5.212414632220199,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
811,False,"{'a': 0.75, 'e': 0.44423313721694024}",20,0,-31.06645801469154,"{0: 15, 1: 3, 2: 1, 3: 1, 4: 0}",0
812,False,"{'a': 0.75, 'e': 0.44378890407972327}",25,0,-109.15023489554223,"{0: 18, 1: 1, 2: 3, 3: 1, 4: 2}",0
813,False,"{'a': 0.75, 'e': 0.44334511517564357}",25,12,4.244128532309264,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 0}",1
814,False,"{'a': 0.75, 'e': 0.44290177006046794}",25,3,-22.364029527603588,"{0: 17, 1: 2, 2: 2, 3: 1, 4: 0}",1
815,False,"{'a': 0.75, 'e': 0.4424588682904074}",25,11,-19.30185175808493,"{0: 10, 1: 2, 2: 1, 3: 1, 4: 0}",1
816,False,"{'a': 0.75, 'e': 0.44201640942211706}",25,5,-49.371768712809754,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",1
817,False,"{'a': 0.75, 'e': 0.4415743930126949}",25,0,-59.76793510827201,"{0: 21, 1: 0, 2: 1, 3: 2, 4: 1}",0
818,False,"{'a': 0.75, 'e': 0.44113281861968223}",25,13,20.170598581609028,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
819,False,"{'a': 0.75, 'e': 0.44069168580106255}",20,5,-7.879067971825458,"{0: 12, 1: 1, 2: 2, 3: 0, 4: 0}",1
820,False,"{'a': 0.75, 'e': 0.4402509941152615}",25,5,-54.656433257039,"{0: 16, 1: 0, 2: 2, 3: 1, 4: 1}",1
821,False,"{'a': 0.75, 'e': 0.4398107431211462}",25,0,0.5501361354120384,"{0: 20, 1: 4, 2: 1, 3: 0, 4: 0}",0
822,False,"{'a': 0.75, 'e': 0.4393709323780251}",20,13,5.704526315577472,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
823,False,"{'a': 0.75, 'e': 0.43893156144564704}",35,12,-31.659180914533504,"{0: 19, 1: 0, 2: 2, 3: 2, 4: 0}",1
824,False,"{'a': 0.75, 'e': 0.4384926298842014}",20,9,5.366643086847543,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
825,False,"{'a': 0.75, 'e': 0.4380541372543172}",25,20,8.286525713793726,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
826,False,"{'a': 0.75, 'e': 0.4376160831170629}",20,0,-21.257813096483204,"{0: 15, 1: 2, 2: 3, 3: 0, 4: 0}",0
827,False,"{'a': 0.75, 'e': 0.4371784670339458}",25,16,-1.2754912222344568,"{0: 7, 1: 2, 2: 0, 3: 0, 4: 0}",1
828,False,"{'a': 0.75, 'e': 0.43674128856691186}",20,8,20.702003042927682,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
829,False,"{'a': 0.75, 'e': 0.43630454727834495}",25,0,-81.36348593722325,"{0: 18, 1: 0, 2: 5, 3: 1, 4: 1}",0
830,False,"{'a': 0.75, 'e': 0.4358682427310666}",30,6,-23.93908147233087,"{0: 20, 1: 1, 2: 1, 3: 2, 4: 0}",1
831,False,"{'a': 0.75, 'e': 0.43543237448833555}",20,14,10.342839513958664,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
832,False,"{'a': 0.75, 'e': 0.4349969421138472}",20,12,-40.55724000913668,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 1}",1
833,False,"{'a': 0.75, 'e': 0.43456194517173335}",25,17,-0.06765676371206153,"{0: 6, 1: 2, 2: 0, 3: 0, 4: 0}",1
834,False,"{'a': 0.75, 'e': 0.43412738322656164}",25,0,-12.09336965067791,"{0: 21, 1: 0, 2: 4, 3: 0, 4: 0}",0
835,False,"{'a': 0.75, 'e': 0.43369325584333507}",25,9,7.65930772679364,"{0: 14, 1: 1, 2: 1, 3: 0, 4: 0}",1
